reaction	linear_coefficient
MAR08250	[np.float64(6.570980090049546e-05)]
MAR08251	[np.float64(6.570980090049546e-05)]
MAR00453	[np.float64(6.570980090049546e-05)]
MAR00456	[np.float64(6.570980090049546e-05)]
MAR00458	[np.float64(6.570980090049546e-05)]
MAR00459	[np.float64(6.570980090049546e-05)]
MAR00463	[np.float64(6.570980090049546e-05)]
MAR00486	[np.float64(6.570980090049546e-05)]
MAR00487	[np.float64(6.570980090049546e-05)]
MAR00488	[np.float64(6.570980090049546e-05)]
MAR00489	[np.float64(6.570980090049546e-05)]
MAR00490	[np.float64(6.570980090049546e-05)]
MAR00491	[np.float64(6.570980090049546e-05)]
MAR00492	[np.float64(6.570980090049546e-05)]
MAR00493	[np.float64(6.570980090049546e-05)]
MAR00494	[np.float64(6.570980090049546e-05)]
MAR00495	[np.float64(6.570980090049546e-05)]
MAR00496	[np.float64(6.570980090049546e-05)]
MAR00497	[np.float64(6.570980090049546e-05)]
MAR00498	[np.float64(6.570980090049546e-05)]
MAR00499	[np.float64(6.570980090049546e-05)]
MAR00500	[np.float64(6.570980090049546e-05)]
MAR00501	[np.float64(6.570980090049546e-05)]
MAR00502	[np.float64(6.570980090049546e-05)]
MAR00503	[np.float64(6.570980090049546e-05)]
MAR00504	[np.float64(6.570980090049546e-05)]
MAR00505	[np.float64(6.570980090049546e-05)]
MAR00506	[np.float64(6.570980090049546e-05)]
MAR00507	[np.float64(6.570980090049546e-05)]
MAR00508	[np.float64(6.570980090049546e-05)]
MAR00509	[np.float64(6.570980090049546e-05)]
MAR00510	[np.float64(6.570980090049546e-05)]
MAR00511	[np.float64(6.570980090049546e-05)]
MAR00512	[np.float64(6.570980090049546e-05)]
MAR00513	[np.float64(6.570980090049546e-05)]
MAR00514	[np.float64(6.570980090049546e-05)]
MAR00515	[np.float64(6.570980090049546e-05)]
MAR00516	[np.float64(6.570980090049546e-05)]
MAR00517	[np.float64(6.570980090049546e-05)]
MAR00518	[np.float64(6.570980090049546e-05)]
MAR00519	[np.float64(6.570980090049546e-05)]
MAR00520	[np.float64(6.570980090049546e-05)]
MAR00521	[np.float64(6.570980090049546e-05)]
MAR00522	[np.float64(6.570980090049546e-05)]
MAR00523	[np.float64(6.570980090049546e-05)]
MAR00524	[np.float64(6.570980090049546e-05)]
MAR00525	[np.float64(6.570980090049546e-05)]
MAR00526	[np.float64(6.570980090049546e-05)]
MAR00527	[np.float64(6.570980090049546e-05)]
MAR00528	[np.float64(6.570980090049546e-05)]
MAR00529	[np.float64(6.570980090049546e-05)]
MAR00530	[np.float64(6.570980090049546e-05)]
MAR00531	[np.float64(6.570980090049546e-05)]
MAR00532	[np.float64(6.570980090049546e-05)]
MAR00533	[np.float64(6.570980090049546e-05)]
MAR00534	[np.float64(6.570980090049546e-05)]
MAR00535	[np.float64(6.570980090049546e-05)]
MAR00536	[np.float64(6.570980090049546e-05)]
MAR00537	[np.float64(6.570980090049546e-05)]
MAR00538	[np.float64(6.570980090049546e-05)]
MAR00539	[np.float64(6.570980090049546e-05)]
MAR00540	[np.float64(6.570980090049546e-05)]
MAR00541	[np.float64(6.570980090049546e-05)]
MAR00542	[np.float64(6.570980090049546e-05)]
MAR00543	[np.float64(6.570980090049546e-05)]
MAR00544	[np.float64(6.570980090049546e-05)]
MAR00588	[2.911450790225425e-05]
MAR00596	[np.float64(6.570980090049546e-05)]
MAR00673	[np.float64(6.570980090049546e-05)]
MAR00674	[np.float64(6.570980090049546e-05)]
MAR00675	[np.float64(6.570980090049546e-05)]
MAR00676	[np.float64(6.570980090049546e-05)]
MAR00677	[np.float64(6.570980090049546e-05)]
MAR00678	[np.float64(6.570980090049546e-05)]
MAR04296	[0.009117273512233697]
MAR04390	[np.float64(6.570980090049546e-05)]
MAR05254	[np.float64(6.570980090049546e-05)]
MAR07599	[np.float64(6.570980090049546e-05)]
MAR00448	[np.float64(6.570980090049546e-05)]
MAR00450	[np.float64(6.570980090049546e-05)]
MAR00468	[np.float64(6.570980090049546e-05)]
MAR00479	[np.float64(6.570980090049546e-05)]
MAR00481	[np.float64(6.570980090049546e-05)]
MAR00484	[np.float64(6.570980090049546e-05)]
MAR00579	[np.float64(6.570980090049546e-05)]
MAR00580	[2.911450790225425e-05]
MAR00581	[np.float64(6.570980090049546e-05)]
MAR00582	[np.float64(6.570980090049546e-05)]
MAR00584	[7.735074205726712e-05]
MAR00586	[np.float64(6.570980090049546e-05)]
MAR00589	[2.911450790225425e-05]
MAR00590	[2.911450790225425e-05]
MAR00591	[2.911450790225425e-05]
MAR00592	[2.911450790225425e-05]
MAR00593	[2.911450790225425e-05]
MAR00594	[2.911450790225425e-05]
MAR00597	[np.float64(6.570980090049546e-05)]
MAR00598	[np.float64(6.570980090049546e-05)]
MAR00599	[np.float64(6.570980090049546e-05)]
MAR00600	[np.float64(6.570980090049546e-05)]
MAR00601	[np.float64(6.570980090049546e-05)]
MAR00602	[np.float64(6.570980090049546e-05)]
MAR00610	[np.float64(6.570980090049546e-05)]
MAR00613	[np.float64(6.570980090049546e-05)]
MAR00614	[np.float64(6.570980090049546e-05)]
MAR00615	[np.float64(6.570980090049546e-05)]
MAR00616	[np.float64(6.570980090049546e-05)]
MAR00622	[np.float64(6.570980090049546e-05)]
MAR00623	[np.float64(6.570980090049546e-05)]
MAR00625	[np.float64(6.570980090049546e-05)]
MAR00627	[np.float64(6.570980090049546e-05)]
MAR00629	[np.float64(6.570980090049546e-05)]
MAR00630	[np.float64(6.570980090049546e-05)]
MAR00632	[np.float64(6.570980090049546e-05)]
MAR00633	[6.346528985521397e-05]
MAR00634	[np.float64(6.570980090049546e-05)]
MAR00635	[np.float64(6.570980090049546e-05)]
MAR00636	[np.float64(6.570980090049546e-05)]
MAR00638	[np.float64(6.570980090049546e-05)]
MAR00640	[0.009117273512233697]
MAR00641	[0.004935899558173957]
MAR00642	[np.float64(6.570980090049546e-05)]
MAR00643	[np.float64(6.570980090049546e-05)]
MAR00644	[np.float64(6.570980090049546e-05)]
MAR00645	[6.346528985521397e-05]
MAR00646	[np.float64(6.570980090049546e-05)]
MAR00647	[7.735074205726712e-05]
MAR00648	[np.float64(6.570980090049546e-05)]
MAR00649	[0.004840015865748459]
MAR00651	[np.float64(6.570980090049546e-05)]
MAR00653	[np.float64(6.570980090049546e-05)]
MAR00654	[np.float64(6.570980090049546e-05)]
MAR00657	[np.float64(6.570980090049546e-05)]
MAR00659	[7.735074205726712e-05]
MAR00660	[np.float64(6.570980090049546e-05)]
MAR04627	[0.00439996924977252]
MAR04838	[0.00439996924977252]
MAR04839	[0.00439996924977252]
MAR07591	[np.float64(6.570980090049546e-05)]
MAR07594	[np.float64(6.570980090049546e-05)]
MAR07597	[7.735074205726712e-05]
MAR07601	[7.735074205726712e-05]
MAR07611	[np.float64(6.570980090049546e-05)]
MAR07612	[0.004071677923888144]
MAR07613	[np.float64(6.570980090049546e-05)]
MAR07755	[np.float64(6.570980090049546e-05)]
MAR08362	[0.009117273512233697]
MAR08421	[0.004935899558173957]
MAR08424	[0.004840015865748459]
MAR08518	[np.float64(6.570980090049546e-05)]
MAR08519	[0.004071677923888144]
MAR08521	[np.float64(6.570980090049546e-05)]
MAR08522	[7.735074205726712e-05]
MAR08523	[np.float64(6.570980090049546e-05)]
MAR08525	[np.float64(6.570980090049546e-05)]
MAR09805	[0.007336267456068411]
MAR00815	[7.735074205726712e-05]
MAR00816	[np.float64(6.570980090049546e-05)]
MAR00817	[np.float64(6.570980090049546e-05)]
MAR00819	[np.float64(6.570980090049546e-05)]
MAR00820	[0.004071677923888144]
MAR00821	[np.float64(6.570980090049546e-05)]
MAR00822	[0.009117273512233697]
MAR00823	[np.float64(6.570980090049546e-05)]
MAR00824	[0.004071677923888144]
MAR00825	[np.float64(6.570980090049546e-05)]
MAR00827	[7.735074205726712e-05]
MAR00828	[np.float64(6.570980090049546e-05)]
MAR00829	[np.float64(6.570980090049546e-05)]
MAR00830	[np.float64(6.570980090049546e-05)]
MAR00837	[np.float64(6.570980090049546e-05)]
MAR00838	[np.float64(6.570980090049546e-05)]
MAR00839	[0.009117273512233697]
MAR00840	[0.005124151977772616]
MAR00841	[0.006153692557047174]
MAR00842	[7.735074205726712e-05]
MAR00843	[np.float64(6.570980090049546e-05)]
MAR00844	[np.float64(6.570980090049546e-05)]
MAR00845	[np.float64(6.570980090049546e-05)]
MAR00846	[0.009117273512233697]
MAR00847	[np.float64(6.570980090049546e-05)]
MAR00848	[0.005124151977772616]
MAR00849	[np.float64(6.570980090049546e-05)]
MAR00850	[np.float64(6.570980090049546e-05)]
MAR00851	[0.006153692557047174]
MAR00852	[0.006153692557047174]
MAR00853	[0.006153692557047174]
MAR00854	[0.006153692557047174]
MAR00855	[0.006153692557047174]
MAR00856	[7.735074205726712e-05]
MAR00857	[np.float64(6.570980090049546e-05)]
MAR00858	[np.float64(6.570980090049546e-05)]
MAR00928	[0.005178088081345001]
MAR00801	[7.735074205726712e-05]
MAR00803	[np.float64(6.570980090049546e-05)]
MAR00805	[np.float64(6.570980090049546e-05)]
MAR00806	[np.float64(6.570980090049546e-05)]
MAR00807	[np.float64(6.570980090049546e-05)]
MAR00809	[0.006069207956700607]
MAR00810	[np.float64(6.570980090049546e-05)]
MAR00811	[np.float64(6.570980090049546e-05)]
MAR00812	[np.float64(6.570980090049546e-05)]
MAR00813	[np.float64(6.570980090049546e-05)]
MAR00814	[0.006153692557047174]
MAR00859	[np.float64(6.570980090049546e-05)]
MAR00860	[0.004840015865748459]
MAR00861	[np.float64(6.570980090049546e-05)]
MAR00862	[0.004071677923888144]
MAR00863	[0.004071677923888144]
MAR00864	[np.float64(6.570980090049546e-05)]
MAR00865	[np.float64(6.570980090049546e-05)]
MAR00866	[np.float64(6.570980090049546e-05)]
MAR00867	[np.float64(6.570980090049546e-05)]
MAR00868	[np.float64(6.570980090049546e-05)]
MAR00870	[0.004071677923888144]
MAR00871	[0.004071677923888144]
MAR00873	[0.004071677923888144]
MAR00875	[np.float64(6.570980090049546e-05)]
MAR00876	[np.float64(6.570980090049546e-05)]
MAR00877	[0.006153692557047174]
MAR00878	[np.float64(6.570980090049546e-05)]
MAR00879	[np.float64(6.570980090049546e-05)]
MAR00880	[np.float64(6.570980090049546e-05)]
MAR00881	[np.float64(6.570980090049546e-05)]
MAR00882	[np.float64(6.570980090049546e-05)]
MAR00883	[np.float64(6.570980090049546e-05)]
MAR00884	[np.float64(6.570980090049546e-05)]
MAR00885	[7.735074205726712e-05]
MAR00886	[np.float64(6.570980090049546e-05)]
MAR00887	[np.float64(6.570980090049546e-05)]
MAR00888	[np.float64(6.570980090049546e-05)]
MAR00889	[np.float64(6.570980090049546e-05)]
MAR00890	[np.float64(6.570980090049546e-05)]
MAR00891	[np.float64(6.570980090049546e-05)]
MAR00892	[np.float64(6.570980090049546e-05)]
MAR00893	[np.float64(6.570980090049546e-05)]
MAR00894	[np.float64(6.570980090049546e-05)]
MAR00895	[np.float64(6.570980090049546e-05)]
MAR00896	[np.float64(6.570980090049546e-05)]
MAR00897	[np.float64(6.570980090049546e-05)]
MAR00898	[np.float64(6.570980090049546e-05)]
MAR00899	[np.float64(6.570980090049546e-05)]
MAR00900	[np.float64(6.570980090049546e-05)]
MAR00901	[np.float64(6.570980090049546e-05)]
MAR00902	[np.float64(6.570980090049546e-05)]
MAR00903	[7.735074205726712e-05]
MAR00904	[np.float64(6.570980090049546e-05)]
MAR00905	[np.float64(6.570980090049546e-05)]
MAR00906	[0.004840015865748459]
MAR00907	[7.735074205726712e-05]
MAR00908	[np.float64(6.570980090049546e-05)]
MAR00909	[np.float64(6.570980090049546e-05)]
MAR00910	[np.float64(6.570980090049546e-05)]
MAR00911	[np.float64(6.570980090049546e-05)]
MAR00912	[7.735074205726712e-05]
MAR00787	[np.float64(6.570980090049546e-05)]
MAR00790	[np.float64(6.570980090049546e-05)]
MAR00792	[0.005178088081345001]
MAR00793	[0.004071677923888144]
MAR00794	[0.0047553024882178]
MAR00797	[np.float64(6.570980090049546e-05)]
MAR00804	[np.float64(6.570980090049546e-05)]
MAR00808	[np.float64(6.570980090049546e-05)]
MAR00826	[np.float64(6.570980090049546e-05)]
MAR00832	[np.float64(6.570980090049546e-05)]
MAR00834	[np.float64(6.570980090049546e-05)]
MAR00835	[np.float64(6.570980090049546e-05)]
MAR00836	[np.float64(6.570980090049546e-05)]
MAR00914	[0.004071677923888144]
MAR00915	[0.005178088081345001]
MAR00919	[np.float64(6.570980090049546e-05)]
MAR00920	[np.float64(6.570980090049546e-05)]
MAR00921	[np.float64(6.570980090049546e-05)]
MAR00924	[6.346528985521397e-05]
MAR00925	[6.346528985521397e-05]
MAR00926	[6.346528985521397e-05]
MAR07188	[0.005285569815264322]
MAR08378	[np.float64(6.570980090049546e-05)]
MAR08379	[4.1512536455967164e-05]
MAR07185	[4.1512536455967164e-05]
MAR08380	[np.float64(6.570980090049546e-05)]
MAR07186	[np.float64(6.570980090049546e-05)]
MAR08381	[np.float64(6.570980090049546e-05)]
MAR07187	[np.float64(6.570980090049546e-05)]
MAR08383	[np.float64(6.570980090049546e-05)]
MAR08384	[np.float64(6.570980090049546e-05)]
MAR08385	[np.float64(6.570980090049546e-05)]
MAR08387	[np.float64(6.570980090049546e-05)]
MAR08388	[np.float64(6.570980090049546e-05)]
MAR08389	[np.float64(6.570980090049546e-05)]
MAR08390	[np.float64(6.570980090049546e-05)]
MAR08391	[np.float64(6.570980090049546e-05)]
MAR08392	[np.float64(6.570980090049546e-05)]
MAR08393	[np.float64(6.570980090049546e-05)]
MAR08394	[np.float64(6.570980090049546e-05)]
MAR08395	[np.float64(6.570980090049546e-05)]
MAR08396	[np.float64(6.570980090049546e-05)]
MAR08397	[np.float64(6.570980090049546e-05)]
MAR08398	[np.float64(6.570980090049546e-05)]
MAR08399	[np.float64(6.570980090049546e-05)]
MAR08401	[np.float64(6.570980090049546e-05)]
MAR08402	[np.float64(6.570980090049546e-05)]
MAR08403	[np.float64(6.570980090049546e-05)]
MAR08404	[np.float64(6.570980090049546e-05)]
MAR08405	[np.float64(6.570980090049546e-05)]
MAR08406	[np.float64(6.570980090049546e-05)]
MAR08407	[np.float64(6.570980090049546e-05)]
MAR01979	[0.006803079406486661]
MAR01980	[0.006803079406486661]
MAR01981	[0.009117273512233697]
MAR01985	[0.004071677923888144]
MAR01987	[0.004071677923888144]
MAR01988	[0.009117273512233697]
MAR01995	[0.009117273512233697]
MAR01996	[0.005763777341666581]
MAR01999	[0.004071677923888144]
MAR02000	[0.004071677923888144]
MAR02001	[0.004071677923888144]
MAR01305	[np.float64(6.570980090049546e-05)]
MAR01307	[np.float64(6.570980090049546e-05)]
MAR01308	[0.007778112976179334]
MAR01310	[7.735074205726712e-05]
MAR01312	[2.911450790225425e-05]
MAR01313	[0.009117273512233697]
MAR01315	[7.735074205726712e-05]
MAR01317	[7.735074205726712e-05]
MAR01318	[7.735074205726712e-05]
MAR01319	[7.735074205726712e-05]
MAR01320	[7.735074205726712e-05]
MAR01321	[np.float64(6.570980090049546e-05)]
MAR01322	[7.735074205726712e-05]
MAR01323	[7.735074205726712e-05]
MAR01324	[7.735074205726712e-05]
MAR01325	[np.float64(6.570980090049546e-05)]
MAR01326	[np.float64(6.570980090049546e-05)]
MAR01327	[np.float64(6.570980090049546e-05)]
MAR01328	[7.735074205726712e-05]
MAR01329	[np.float64(6.570980090049546e-05)]
MAR01330	[0.009117273512233697]
MAR01332	[7.735074205726712e-05]
MAR01333	[7.735074205726712e-05]
MAR01334	[7.735074205726712e-05]
MAR01335	[7.735074205726712e-05]
MAR01336	[7.735074205726712e-05]
MAR01337	[7.735074205726712e-05]
MAR01338	[7.735074205726712e-05]
MAR01339	[0.009117273512233697]
MAR01341	[7.735074205726712e-05]
MAR01342	[7.735074205726712e-05]
MAR01343	[7.735074205726712e-05]
MAR01344	[np.float64(6.570980090049546e-05)]
MAR01345	[7.735074205726712e-05]
MAR01346	[np.float64(6.570980090049546e-05)]
MAR01347	[np.float64(6.570980090049546e-05)]
MAR01350	[np.float64(6.570980090049546e-05)]
MAR01352	[np.float64(6.570980090049546e-05)]
MAR01355	[7.735074205726712e-05]
MAR01356	[7.735074205726712e-05]
MAR01357	[7.735074205726712e-05]
MAR01358	[7.735074205726712e-05]
MAR01359	[7.735074205726712e-05]
MAR01360	[7.735074205726712e-05]
MAR01361	[7.735074205726712e-05]
MAR01362	[7.735074205726712e-05]
MAR01363	[7.735074205726712e-05]
MAR01364	[7.735074205726712e-05]
MAR01365	[7.735074205726712e-05]
MAR01366	[7.735074205726712e-05]
MAR01367	[2.911450790225425e-05]
MAR01370	[2.911450790225425e-05]
MAR01373	[7.735074205726712e-05]
MAR01374	[7.735074205726712e-05]
MAR01375	[7.735074205726712e-05]
MAR01376	[7.735074205726712e-05]
MAR01379	[2.911450790225425e-05]
MAR01382	[np.float64(6.570980090049546e-05)]
MAR01383	[7.735074205726712e-05]
MAR01384	[2.911450790225425e-05]
MAR01387	[np.float64(6.570980090049546e-05)]
MAR01388	[0.005124151977772616]
MAR01389	[7.735074205726712e-05]
MAR01390	[np.float64(6.570980090049546e-05)]
MAR01391	[np.float64(6.570980090049546e-05)]
MAR01393	[np.float64(6.570980090049546e-05)]
MAR01394	[2.911450790225425e-05]
MAR01395	[np.float64(6.570980090049546e-05)]
MAR01398	[2.911450790225425e-05]
MAR01401	[7.735074205726712e-05]
MAR01402	[7.735074205726712e-05]
MAR00703	[np.float64(6.570980090049546e-05)]
MAR00705	[np.float64(6.570980090049546e-05)]
MAR00706	[np.float64(6.570980090049546e-05)]
MAR00708	[np.float64(6.570980090049546e-05)]
MAR07598	[np.float64(6.570980090049546e-05)]
MAR07600	[np.float64(6.570980090049546e-05)]
MAR07602	[np.float64(6.570980090049546e-05)]
MAR07603	[np.float64(6.570980090049546e-05)]
MAR07604	[np.float64(6.570980090049546e-05)]
MAR07605	[np.float64(6.570980090049546e-05)]
MAR07606	[0.007336267456068411]
MAR07607	[0.009117273512233697]
MAR07610	[np.float64(6.570980090049546e-05)]
MAR07614	[np.float64(6.570980090049546e-05)]
MAR07615	[np.float64(6.570980090049546e-05)]
MAR07200	[np.float64(6.570980090049546e-05)]
MAR07202	[np.float64(6.570980090049546e-05)]
MAR07203	[np.float64(6.570980090049546e-05)]
MAR07205	[np.float64(6.570980090049546e-05)]
MAR07206	[np.float64(6.570980090049546e-05)]
MAR07207	[np.float64(6.570980090049546e-05)]
MAR07208	[np.float64(6.570980090049546e-05)]
MAR07209	[np.float64(6.570980090049546e-05)]
MAR07210	[np.float64(6.570980090049546e-05)]
MAR07211	[np.float64(6.570980090049546e-05)]
MAR07212	[np.float64(6.570980090049546e-05)]
MAR07213	[np.float64(6.570980090049546e-05)]
MAR07214	[np.float64(6.570980090049546e-05)]
MAR07215	[np.float64(6.570980090049546e-05)]
MAR07216	[np.float64(6.570980090049546e-05)]
MAR07217	[np.float64(6.570980090049546e-05)]
MAR07218	[np.float64(6.570980090049546e-05)]
MAR07219	[np.float64(6.570980090049546e-05)]
MAR07220	[np.float64(6.570980090049546e-05)]
MAR07221	[np.float64(6.570980090049546e-05)]
MAR07222	[np.float64(6.570980090049546e-05)]
MAR07490	[7.735074205726712e-05]
MAR07491	[np.float64(6.570980090049546e-05)]
MAR07492	[np.float64(6.570980090049546e-05)]
MAR07493	[3.109234522527061e-05]
MAR07494	[3.109234522527061e-05]
MAR07495	[3.109234522527061e-05]
MAR07496	[3.109234522527061e-05]
MAR07497	[7.735074205726712e-05]
MAR07498	[np.float64(6.570980090049546e-05)]
MAR07509	[np.float64(6.570980090049546e-05)]
MAR07510	[np.float64(6.570980090049546e-05)]
MAR07519	[np.float64(6.570980090049546e-05)]
MAR07520	[3.109234522527061e-05]
MAR07521	[3.109234522527061e-05]
MAR07522	[np.float64(6.570980090049546e-05)]
MAR07534	[0.004071677923888144]
MAR07535	[3.109234522527061e-05]
MAR07536	[3.109234522527061e-05]
MAR07537	[np.float64(6.570980090049546e-05)]
MAR07538	[0.004071677923888144]
MAR07551	[np.float64(6.570980090049546e-05)]
MAR07552	[np.float64(6.570980090049546e-05)]
MAR07553	[np.float64(6.570980090049546e-05)]
MAR07554	[7.735074205726712e-05]
MAR07501	[7.735074205726712e-05]
MAR07502	[0.004071677923888144]
MAR07503	[np.float64(6.570980090049546e-05)]
MAR07504	[np.float64(6.570980090049546e-05)]
MAR07505	[np.float64(6.570980090049546e-05)]
MAR07506	[0.004071677923888144]
MAR07507	[np.float64(6.570980090049546e-05)]
MAR07508	[7.735074205726712e-05]
MAR07513	[7.735074205726712e-05]
MAR07514	[0.004071677923888144]
MAR07515	[np.float64(6.570980090049546e-05)]
MAR07516	[np.float64(6.570980090049546e-05)]
MAR07517	[np.float64(6.570980090049546e-05)]
MAR07518	[np.float64(6.570980090049546e-05)]
MAR07525	[7.735074205726712e-05]
MAR07526	[3.9122201290453987e-05]
MAR07527	[np.float64(6.570980090049546e-05)]
MAR07528	[np.float64(6.570980090049546e-05)]
MAR07529	[np.float64(6.570980090049546e-05)]
MAR07530	[3.9122201290453987e-05]
MAR07531	[np.float64(6.570980090049546e-05)]
MAR07532	[np.float64(6.570980090049546e-05)]
MAR07533	[7.735074205726712e-05]
MAR07541	[7.735074205726712e-05]
MAR07542	[3.9122201290453987e-05]
MAR07543	[np.float64(6.570980090049546e-05)]
MAR07544	[np.float64(6.570980090049546e-05)]
MAR07545	[7.735074205726712e-05]
MAR07546	[np.float64(6.570980090049546e-05)]
MAR07547	[3.9122201290453987e-05]
MAR07548	[np.float64(6.570980090049546e-05)]
MAR07549	[np.float64(6.570980090049546e-05)]
MAR07550	[7.735074205726712e-05]
MAR07557	[7.735074205726712e-05]
MAR07558	[0.004071677923888144]
MAR07559	[np.float64(6.570980090049546e-05)]
MAR07560	[3.9122201290453987e-05]
MAR07561	[np.float64(6.570980090049546e-05)]
MAR07562	[np.float64(6.570980090049546e-05)]
MAR07563	[np.float64(6.570980090049546e-05)]
MAR07564	[0.004071677923888144]
MAR07565	[3.9122201290453987e-05]
MAR07566	[np.float64(6.570980090049546e-05)]
MAR07567	[7.735074205726712e-05]
MAR07225	[np.float64(6.570980090049546e-05)]
MAR07226	[np.float64(6.570980090049546e-05)]
MAR07227	[np.float64(6.570980090049546e-05)]
MAR07228	[np.float64(6.570980090049546e-05)]
MAR07229	[np.float64(6.570980090049546e-05)]
MAR07230	[np.float64(6.570980090049546e-05)]
MAR07231	[np.float64(6.570980090049546e-05)]
MAR07232	[np.float64(6.570980090049546e-05)]
MAR07233	[np.float64(6.570980090049546e-05)]
MAR07234	[np.float64(6.570980090049546e-05)]
MAR07235	[np.float64(6.570980090049546e-05)]
MAR07236	[7.735074205726712e-05]
MAR07237	[np.float64(6.570980090049546e-05)]
MAR07238	[np.float64(6.570980090049546e-05)]
MAR07239	[np.float64(6.570980090049546e-05)]
MAR07240	[np.float64(6.570980090049546e-05)]
MAR07241	[np.float64(6.570980090049546e-05)]
MAR07242	[np.float64(6.570980090049546e-05)]
MAR07243	[7.735074205726712e-05]
MAR07244	[np.float64(6.570980090049546e-05)]
MAR07245	[np.float64(6.570980090049546e-05)]
MAR07246	[np.float64(6.570980090049546e-05)]
MAR07247	[np.float64(6.570980090049546e-05)]
MAR07248	[np.float64(6.570980090049546e-05)]
MAR07249	[7.735074205726712e-05]
MAR07250	[np.float64(6.570980090049546e-05)]
MAR07251	[7.735074205726712e-05]
MAR07571	[np.float64(6.570980090049546e-05)]
MAR07572	[np.float64(6.570980090049546e-05)]
MAR07573	[np.float64(6.570980090049546e-05)]
MAR07335	[np.float64(6.570980090049546e-05)]
MAR07336	[np.float64(6.570980090049546e-05)]
MAR07337	[np.float64(6.570980090049546e-05)]
MAR07338	[np.float64(6.570980090049546e-05)]
MAR07339	[0.003869435015824688]
MAR07340	[np.float64(6.570980090049546e-05)]
MAR07341	[np.float64(6.570980090049546e-05)]
MAR07342	[0.003869435015824688]
MAR07343	[np.float64(6.570980090049546e-05)]
MAR07344	[np.float64(6.570980090049546e-05)]
MAR07345	[0.003869435015824688]
MAR07346	[np.float64(6.570980090049546e-05)]
MAR07347	[np.float64(6.570980090049546e-05)]
MAR07348	[0.003869435015824688]
MAR07349	[np.float64(6.570980090049546e-05)]
MAR07350	[np.float64(6.570980090049546e-05)]
MAR07351	[0.003869435015824688]
MAR07352	[np.float64(6.570980090049546e-05)]
MAR07353	[np.float64(6.570980090049546e-05)]
MAR07354	[0.003869435015824688]
MAR07355	[np.float64(6.570980090049546e-05)]
MAR07356	[np.float64(6.570980090049546e-05)]
MAR07357	[0.003869435015824688]
MAR07358	[np.float64(6.570980090049546e-05)]
MAR07359	[np.float64(6.570980090049546e-05)]
MAR07360	[0.003869435015824688]
MAR07361	[np.float64(6.570980090049546e-05)]
MAR07362	[np.float64(6.570980090049546e-05)]
MAR07363	[0.003869435015824688]
MAR07364	[np.float64(6.570980090049546e-05)]
MAR07365	[np.float64(6.570980090049546e-05)]
MAR07366	[0.003869435015824688]
MAR07367	[np.float64(6.570980090049546e-05)]
MAR07368	[np.float64(6.570980090049546e-05)]
MAR07369	[0.003869435015824688]
MAR07370	[np.float64(6.570980090049546e-05)]
MAR07371	[np.float64(6.570980090049546e-05)]
MAR07442	[np.float64(6.570980090049546e-05)]
MAR07443	[np.float64(6.570980090049546e-05)]
MAR07444	[np.float64(6.570980090049546e-05)]
MAR07445	[np.float64(6.570980090049546e-05)]
MAR07446	[np.float64(6.570980090049546e-05)]
MAR07447	[0.003869435015824688]
MAR07448	[np.float64(6.570980090049546e-05)]
MAR07449	[np.float64(6.570980090049546e-05)]
MAR07450	[0.003869435015824688]
MAR07451	[np.float64(6.570980090049546e-05)]
MAR07452	[np.float64(6.570980090049546e-05)]
MAR07471	[np.float64(6.570980090049546e-05)]
MAR07472	[np.float64(6.570980090049546e-05)]
MAR07473	[np.float64(6.570980090049546e-05)]
MAR07474	[np.float64(6.570980090049546e-05)]
MAR07475	[np.float64(6.570980090049546e-05)]
MAR07476	[0.003869435015824688]
MAR07477	[np.float64(6.570980090049546e-05)]
MAR07478	[np.float64(6.570980090049546e-05)]
MAR07479	[0.003869435015824688]
MAR07480	[np.float64(6.570980090049546e-05)]
MAR07481	[np.float64(6.570980090049546e-05)]
MAR07373	[np.float64(6.570980090049546e-05)]
MAR07375	[np.float64(6.570980090049546e-05)]
MAR07376	[np.float64(6.570980090049546e-05)]
MAR07377	[np.float64(6.570980090049546e-05)]
MAR07378	[3.9122201290453987e-05]
MAR07379	[3.9122201290453987e-05]
MAR07380	[3.9122201290453987e-05]
MAR07381	[np.float64(6.570980090049546e-05)]
MAR07382	[np.float64(6.570980090049546e-05)]
MAR07383	[np.float64(6.570980090049546e-05)]
MAR07384	[3.9122201290453987e-05]
MAR07385	[np.float64(6.570980090049546e-05)]
MAR07386	[np.float64(6.570980090049546e-05)]
MAR07387	[np.float64(6.570980090049546e-05)]
MAR07388	[3.9122201290453987e-05]
MAR07389	[np.float64(6.570980090049546e-05)]
MAR07390	[np.float64(6.570980090049546e-05)]
MAR07391	[np.float64(6.570980090049546e-05)]
MAR07392	[3.9122201290453987e-05]
MAR07393	[np.float64(6.570980090049546e-05)]
MAR07394	[np.float64(6.570980090049546e-05)]
MAR07395	[np.float64(6.570980090049546e-05)]
MAR07396	[3.9122201290453987e-05]
MAR07397	[np.float64(6.570980090049546e-05)]
MAR07398	[np.float64(6.570980090049546e-05)]
MAR07399	[np.float64(6.570980090049546e-05)]
MAR07400	[3.9122201290453987e-05]
MAR07401	[np.float64(6.570980090049546e-05)]
MAR07402	[np.float64(6.570980090049546e-05)]
MAR07403	[np.float64(6.570980090049546e-05)]
MAR07404	[3.9122201290453987e-05]
