reaction	linear_coefficient
MAR04582	5.044173010937818e-05
MAR04584	0.0022772567477581276
MAR04696	2.8841287887561833e-05
MAR04697	0.0005106296085791845
MAR04698	0.0005106296085791845
MAR04699	2.8841287887561833e-05
MAR04700	0.0007221426055017022
MAR04742	0.0018959625084160022
MAR04788	2.927561279871426e-05
MAR04789	2.8841287887561833e-05
MAR04791	2.927561279871426e-05
MAR04792	0.00452731092914884
MAR04937	0.0001951887641721657
MAR05392	0.0036555620929090557
MAR05393	0.0016698377227671512
MAR06409	0.0023168459484092362
MAR07702	0.0007948249315702442
MAR07703	2.8841287887561833e-05
MAR08433	0.00029909939660849907
MAR08434	0.00029909939660849907
MAR08439	3.116545066142731e-05
MAR08440	0.0005106296085791845
MAR08441	2.8841287887561833e-05
MAR08442	7.456973094148011e-05
MAR09718	7.456973094148011e-05
MAR09486	0.0002737095739025045
MAR04426	0.004721676108293019
MAR04428	2.9587535998469147e-05
MAR04429	2.8841287887561833e-05
MAR04430	0.0010088818229169792
MAR04431	0.010443919289222548
MAR04437	3.4308179546084276e-05
MAR04658	3.317093128180705e-05
MAR04660	8.233210169315116e-05
MAR04712	2.9423040603710606e-05
MAR05336	0.0025489979710940818
MAR05337	0.0012622696043390513
MAR05338	0.004952921735942963
MAR05339	0.0025489979710940818
MAR05340	0.0025489979710940818
MAR08783	0.000373950861764097
MAR08784	0.0032024582666120606
MAR08786	0.0005106296085791845
MAR04241	0.0016561696420393146
MAR04288	9.240427826699059e-05
MAR04596	0.0004136328354829065
MAR04597	0.0004136328354829065
MAR04599	0.005976041523592712
MAR04667	0.0007551646544894593
MAR04668	9.240427826699059e-05
MAR04737	0.0005106296085791845
MAR04739	0.0005106296085791845
MAR04740	7.456973094148011e-05
MAR06415	0.003897569512531185
MAR06974	7.456973094148011e-05
MAR06975	0.0016561696420393146
MAR06976	0.0016561696420393146
MAR06977	0.0016561696420393146
MAR06978	0.003565971354620365
MAR06979	0.0003509548472129291
MAR06980	0.00452731092914884
MAR06981	0.002290186139115091
MAR06982	6.5951717807219e-05
MAR06983	0.0017015908551456429
MAR06984	0.0038968584939703035
MAR06985	0.0017015908551456429
MAR08017	7.456973094148011e-05
MAR08018	7.456973094148011e-05
MAR08019	7.456973094148011e-05
MAR08021	3.716433266564652e-05
MAR08025	0.0016561696420393146
MAR08026	0.0016561696420393146
MAR08027	0.0016561696420393146
MAR08029	0.003565971354620365
MAR03164	0.009947721923987943
MAR03166	0.008998160734830764
MAR03885	0.001636352629699206
MAR04250	7.456973094148011e-05
MAR08091	2.9587535998469147e-05
MAR08092	0.0010088818229169792
MAR08563	0.0005106296085791845
MAR08566	0.002879028817266516
MAR03935	0.0005755956717837769
MAR04681	2.9587535998469147e-05
MAR04682	0.0010088818229169792
MAR04683	0.010443919289222548
MAR04685	0.010443919289222548
MAR04686	0.010443919289222548
MAR04687	0.010443919289222548
MAR04702	7.456973094148011e-05
MAR04703	8.576115130268839e-05
MAR04704	8.576115130268839e-05
MAR06988	2.911814037845049e-05
MAR07689	5.306890242565636e-05
MAR07701	0.0008616211236248209
MAR08094	5.306890242565636e-05
MAR08529	0.000373950861764097
MAR08530	0.0030252016928409677
MAR08533	2.8841287887561833e-05
MAR08534	5.306890242565636e-05
MAR08535	5.306890242565636e-05
MAR08537	3.469624457500408e-05
MAR08541	2.8841287887561833e-05
MAR08542	2.8841287887561833e-05
MAR08543	2.911814037845049e-05
MAR08544	2.911814037845049e-05
MAR08630	2.8841287887561833e-05
MAR08540	7.456973094148011e-05
MAR03206	0.0061040911240064985
MAR03208	0.0005498708249481511
MAR03213	0.00030138259004162683
MAR03215	0.0008419111251386743
MAR03747	0.0004621327637844356
MAR03744	0.0008437001443961292
MAR03757	0.008998160734830764
MAR03761	0.00015304641861345588
MAR03777	0.0004621327637844356
MAR03778	0.0008437001443961292
MAR03795	0.00015304641861345588
MAR04797	0.0032024582666120606
MAR06417	0.0004905898350021977
MAR06419	0.0004905898350021977
MAR06420	0.0004905898350021977
MAR06421	0.0004905898350021977
MAR06422	0.0004905898350021977
MAR06923	0.0004621327637844356
MAR03765	0.0008437001443961292
MAR06924	9.364146859054616e-05
MAR06925	0.003715880363485768
MAR06926	0.0014590755673403039
MAR06927	0.0014590755673403039
MAR08088	0.00015064806859191524
MAR08787	0.00011128944048181511
MAR03743	3.3055988230904573e-05
MAR04214	3.3307234366434264e-05
MAR04216	0.00037189842569390375
MAR04218	2.957935700920733e-05
MAR04219	0.00037189842569390375
MAR04220	5.152992095786072e-05
MAR04222	0.0011382517079440374
MAR04224	2.957935700920733e-05
MAR04225	2.957935700920733e-05
MAR04227	0.0033744146457214256
MAR04231	3.099482742752158e-05
MAR04232	7.456973094148011e-05
MAR04233	7.456973094148011e-05
MAR04235	7.456973094148011e-05
MAR04243	0.0006035705462919111
MAR04244	0.0011382517079440374
MAR04245	7.456973094148011e-05
MAR04246	0.0011382517079440374
MAR04248	7.456973094148011e-05
MAR06707	2.9587535998469147e-05
MAR06708	7.456973094148011e-05
MAR06709	7.456973094148011e-05
MAR06711	2.8841287887561833e-05
MAR06712	7.456973094148011e-05
MAR06713	0.0010088818229169792
MAR06714	0.0032024582666120606
MAR06715	0.0031963432083020552
MAR06716	2.8841287887561833e-05
MAR06717	0.00037189842569390375
MAR06718	2.9587535998469147e-05
MAR06719	0.0010088818229169792
MAR06720	7.456973094148011e-05
MAR06721	7.456973094148011e-05
MAR06722	2.8841287887561833e-05
MAR06723	0.052651361529201156
MAR06725	0.00735862956566862
MAR06726	4.840546623490057e-05
MAR06727	0.00018044028161490961
MAR06728	3.469624457500408e-05
MAR06729	2.8841287887561833e-05
MAR06730	0.0031963432083020552
MAR06731	2.9587535998469147e-05
MAR06734	7.456973094148011e-05
MAR06735	0.0031963432083020552
MAR06736	0.0031963432083020552
MAR06738	7.456973094148011e-05
MAR06739	0.0031963432083020552
MAR06740	2.9587535998469147e-05
MAR06741	2.8841287887561833e-05
MAR06742	7.456973094148011e-05
MAR06743	3.017049502785357e-05
MAR06744	7.456973094148011e-05
MAR06745	0.0010088818229169792
MAR06746	0.0031963432083020552
MAR06747	0.0010088818229169792
MAR06748	0.010443919289222548
MAR06749	0.010443919289222548
MAR06750	0.0031963432083020552
MAR06751	0.0010088818229169792
MAR06752	0.0010088818229169792
MAR06753	0.010443919289222548
MAR06754	0.010443919289222548
MAR06755	0.0031963432083020552
MAR06756	0.0030252016928409677
MAR06757	0.0031963432083020552
MAR06758	0.0010088818229169792
MAR06759	7.456973094148011e-05
MAR06760	0.010443919289222548
MAR06761	0.010443919289222548
MAR06762	0.0031963432083020552
MAR06763	0.0031963432083020552
MAR06764	0.0010088818229169792
MAR06765	7.456973094148011e-05
MAR06766	0.010443919289222548
MAR06767	0.010443919289222548
MAR06768	0.00735862956566862
